Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[9]     83.2    0.00    1.56       1         AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
                0.62    0.83      17/18          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [10]
                0.00    0.10       4/4           void SetConductivities<3u>(BidomainProblem<3u>&) [14]
                0.00    0.01       8/8           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [17]
                0.00    0.00      18/18          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [29]
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [31]
                0.00    0.00       9/9           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [35]
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [54]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::back() [57]
                0.00    0.00       4/4           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::GeneralPlaneStimulusCellFactory(unsigned int, double, double, double) [70]
                0.00    0.00       4/4           boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [73]
                0.00    0.00       4/4           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::DisplayRun() [69]
                0.00    0.00       4/4           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~GeneralPlaneStimulusCellFactory() [71]
                0.00    0.00       4/83424       boost::detail::sp_counted_base::release() [24]
                0.00    0.00       4/8           std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [50]
                0.00    0.00       4/4           BidomainProblem<3u>::~BidomainProblem() [65]
                0.00    0.00       4/4           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::GiveUpConvergence() [66]
                0.00    0.00       3/3           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::UpdateConvergenceParameters() [87]
                0.00    0.00       3/3           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Abscissa() [88]
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [114]
                0.00    0.00       1/1           SpaceConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::SetInitialConvergenceParameters() [118]
                0.00    0.00       1/1           std::__shared_ptr<std::basic_ofstream<char, std::char_traits<char> >, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<std::basic_ofstream<char, std::char_traits<char> >, (__gnu_cxx::_Lock_policy)2>&&) [176]
                0.00    0.00       1/1           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::PopulateStandardResult(std::vector<double, std::allocator<double> >&, std::vector<double, std::allocator<double> >&) [119]
-----------------------------------------------
                0.04    0.05       1/18          TestConvergenceEfficiency::Test3DSpace10Efficiency() [2]
                0.62    0.83      17/18          AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[10]    81.9    0.66    0.88      18         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [10]
                0.88    0.00 267130812/267130812     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [11]
-----------------------------------------------
                0.88    0.00 267130812/267130812     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [10]
[11]    46.8    0.88    0.00 267130812         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [11]
-----------------------------------------------
                                                 <spontaneous>
[12]    12.2    0.23    0.00                 _init [12]
-----------------------------------------------
                0.10    0.00      24/24          void SetConductivities<3u>(BidomainProblem<3u>&) [14]
[13]     5.3    0.10    0.00      24         boost::numeric::ublas::c_vector<double, 3ul>::operator()(unsigned long) [13]
-----------------------------------------------
                0.00    0.10       4/4           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[14]     5.3    0.00    0.10       4         void SetConductivities<3u>(BidomainProblem<3u>&) [14]
                0.10    0.00      24/24          boost::numeric::ublas::c_vector<double, 3ul>::operator()(unsigned long) [13]
-----------------------------------------------
                0.01    0.00   41710/41710       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [16]
[15]     0.5    0.01    0.00   41710         double* std::__copy_move_a2<false, double const*, double const*, double*>(double const*, double const*, double*) [15]
-----------------------------------------------
                0.00    0.01   41710/41710       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [17]
[16]     0.5    0.00    0.01   41710         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [16]
                0.01    0.00   41710/41710       double* std::__copy_move_a2<false, double const*, double const*, double*>(double const*, double const*, double*) [15]
-----------------------------------------------
                0.00    0.01       8/8           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[17]     0.5    0.00    0.01       8         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [17]
                0.00    0.01   41710/41710       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [16]
                0.00    0.00       2/2           double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [112]
-----------------------------------------------
                0.00    0.00       4/83424       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::~PlaneStimulusCellFactory() [68]
                0.00    0.00       4/83424       void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [36]
                0.00    0.00       4/83424       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::PlaneStimulusCellFactory(double, double) [67]
                0.00    0.00       4/83424       AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
                0.00    0.00   83408/83424       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::CreateCardiacCellForTissueNode(Node<3u>*) [189]
[24]     0.0    0.00    0.00   83424         boost::detail::sp_counted_base::release() [24]
                0.00    0.00      26/26          boost::detail::sp_counted_base::weak_release() [27]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::dispose() [43]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<SimpleStimulus>::dispose() [41]
                0.00    0.00       4/4           boost::detail::sp_counted_impl_p<EulerIvpOdeSolver>::dispose() [75]
-----------------------------------------------
                0.00    0.00   83408/83408       PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::CreateCardiacCellForTissueNode(Node<3u>*) [189]
[25]     0.0    0.00    0.00   83408         boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [25]
-----------------------------------------------
                0.00    0.00      13/70          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [31]
                0.00    0.00      57/70          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [114]
[26]     0.0    0.00    0.00      70         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__str_concat<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::allocator_type const&) [26]
-----------------------------------------------
                0.00    0.00      26/26          boost::detail::sp_counted_base::release() [24]
[27]     0.0    0.00    0.00      26         boost::detail::sp_counted_base::weak_release() [27]
                0.00    0.00      26/26          boost::detail::sp_counted_base::destroy() [28]
-----------------------------------------------
                0.00    0.00      26/26          boost::detail::sp_counted_base::weak_release() [27]
[28]     0.0    0.00    0.00      26         boost::detail::sp_counted_base::destroy() [28]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::~sp_counted_impl_p() [44]
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<SimpleStimulus>::~sp_counted_impl_p() [42]
                0.00    0.00       4/4           boost::detail::sp_counted_impl_p<EulerIvpOdeSolver>::~sp_counted_impl_p() [76]
-----------------------------------------------
                0.00    0.00      18/18          AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[29]     0.0    0.00    0.00      18         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [29]
-----------------------------------------------
                0.00    0.00       1/14          CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [140]
                0.00    0.00       1/14          CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [141]
                0.00    0.00       1/14          CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [144]
                0.00    0.00       2/14          CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [143]
                0.00    0.00       2/14          CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [142]
                0.00    0.00       3/14          CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [139]
                0.00    0.00       4/14          CxxTest::OutputStream::endl(CxxTest::OutputStream&) [79]
[30]     0.0    0.00    0.00      14         CxxTest::ErrorPrinter::Adapter::operator<<(char const*) [30]
-----------------------------------------------
                0.00    0.00      13/13          AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[31]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [31]
                0.00    0.00      13/70          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__str_concat<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::allocator_type const&) [26]
-----------------------------------------------
                0.00    0.00       1/12          main [1]
                0.00    0.00       1/12          CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [141]
                0.00    0.00       1/12          CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [144]
                0.00    0.00       1/12          CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [142]
                0.00    0.00       2/12          CxxTest::TestRunner::runTest(CxxTest::TestDescription&) [5]
                0.00    0.00       2/12          CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [6]
                0.00    0.00       2/12          CxxTest::TestRunner::runWorld() [7]
                0.00    0.00       2/12          CxxTest::TestRunner::runAllTests(CxxTest::TestListener&) [4]
[32]     0.0    0.00    0.00      12         CxxTest::TestTracker::tracker() [32]
                0.00    0.00       1/1           CxxTest::TestTracker::TestTracker() [129]
-----------------------------------------------
                0.00    0.00       1/12          CxxTest::TestRunner::runSuite(CxxTest::SuiteDescription&) [6]
                0.00    0.00       1/12          CxxTest::TestRunner::runWorld() [7]
                0.00    0.00       2/12          CxxTest::List::head() const [108]
                0.00    0.00       2/12          CxxTest::List::tail() [102]
                0.00    0.00       6/12          CxxTest::List::head() [60]
[33]     0.0    0.00    0.00      12         CxxTest::Link::active() const [33]
-----------------------------------------------
                0.00    0.00       1/9           CxxTest::TestTracker::fixWorld(CxxTest::WorldDescription const*) const [103]
                0.00    0.00       8/9           CxxTest::TestTracker::dummySuite() const [47]
[34]     0.0    0.00    0.00       9         CxxTest::TestTracker::dummyWorld() const [34]
-----------------------------------------------
                0.00    0.00       9/9           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[35]     0.0    0.00    0.00       9         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [35]
-----------------------------------------------
                0.00    0.00       4/8           PlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::PlaneStimulusCellFactory(double, double) [67]
                0.00    0.00       4/8           GeneralPlaneStimulusCellFactory<CellLuoRudy1991FromCellMLBackwardEulerOpt, 3u, 3u>::GeneralPlaneStimulusCellFactory(unsigned int, double, double, double) [70]
[36]     0.0    0.00    0.00       8         void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [36]
                0.00    0.00       8/8           boost::shared_ptr<SimpleStimulus>::shared_ptr<SimpleStimulus>(SimpleStimulus*) [37]
                0.00    0.00       4/83424       boost::detail::sp_counted_base::release() [24]
-----------------------------------------------
                0.00    0.00       8/8           void boost::shared_ptr<SimpleStimulus>::reset<SimpleStimulus>(SimpleStimulus*) [36]
[37]     0.0    0.00    0.00       8         boost::shared_ptr<SimpleStimulus>::shared_ptr<SimpleStimulus>(SimpleStimulus*) [37]
                0.00    0.00       8/8           void boost::detail::sp_pointer_construct<SimpleStimulus, SimpleStimulus>(boost::shared_ptr<SimpleStimulus>*, SimpleStimulus*, boost::detail::shared_count&) [45]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::dispose() [43]
[38]     0.0    0.00    0.00       8         void boost::checked_delete<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [38]
-----------------------------------------------
                0.00    0.00       8/8           void boost::detail::sp_pointer_construct<SimpleStimulus, SimpleStimulus>(boost::shared_ptr<SimpleStimulus>*, SimpleStimulus*, boost::detail::shared_count&) [45]
[39]     0.0    0.00    0.00       8         boost::detail::shared_count::shared_count<SimpleStimulus>(SimpleStimulus*) [39]
-----------------------------------------------
                0.00    0.00       8/8           void boost::detail::sp_pointer_construct<BoundaryConditionsContainer<3u, 3u, 2u>, BoundaryConditionsContainer<3u, 3u, 2u> >(boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >*, BoundaryConditionsContainer<3u, 3u, 2u>*, boost::detail::shared_count&) [46]
[40]     0.0    0.00    0.00       8         boost::detail::shared_count::shared_count<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [40]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::release() [24]
[41]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<SimpleStimulus>::dispose() [41]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::destroy() [28]
[42]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<SimpleStimulus>::~sp_counted_impl_p() [42]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::release() [24]
[43]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::dispose() [43]
                0.00    0.00       8/8           void boost::checked_delete<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [38]
-----------------------------------------------
                0.00    0.00       8/8           boost::detail::sp_counted_base::destroy() [28]
[44]     0.0    0.00    0.00       8         boost::detail::sp_counted_impl_p<BoundaryConditionsContainer<3u, 3u, 2u> >::~sp_counted_impl_p() [44]
-----------------------------------------------
                0.00    0.00       8/8           boost::shared_ptr<SimpleStimulus>::shared_ptr<SimpleStimulus>(SimpleStimulus*) [37]
[45]     0.0    0.00    0.00       8         void boost::detail::sp_pointer_construct<SimpleStimulus, SimpleStimulus>(boost::shared_ptr<SimpleStimulus>*, SimpleStimulus*, boost::detail::shared_count&) [45]
                0.00    0.00       8/8           boost::detail::shared_count::shared_count<SimpleStimulus>(SimpleStimulus*) [39]
-----------------------------------------------
                0.00    0.00       8/8           boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [73]
[46]     0.0    0.00    0.00       8         void boost::detail::sp_pointer_construct<BoundaryConditionsContainer<3u, 3u, 2u>, BoundaryConditionsContainer<3u, 3u, 2u> >(boost::shared_ptr<BoundaryConditionsContainer<3u, 3u, 2u> >*, BoundaryConditionsContainer<3u, 3u, 2u>*, boost::detail::shared_count&) [46]
                0.00    0.00       8/8           boost::detail::shared_count::shared_count<BoundaryConditionsContainer<3u, 3u, 2u> >(BoundaryConditionsContainer<3u, 3u, 2u>*) [40]
-----------------------------------------------
                0.00    0.00       3/8           CxxTest::TestTracker::fixSuite(CxxTest::SuiteDescription const*) const [83]
                0.00    0.00       5/8           CxxTest::TestTracker::dummyTest() const [63]
[47]     0.0    0.00    0.00       8         CxxTest::TestTracker::dummySuite() const [47]
                0.00    0.00       8/9           CxxTest::TestTracker::dummyWorld() const [34]
                0.00    0.00       8/8           CxxTest::DummyWorldDescription::suiteDescription(unsigned int) const [48]
-----------------------------------------------
                0.00    0.00       8/8           CxxTest::TestTracker::dummySuite() const [47]
[48]     0.0    0.00    0.00       8         CxxTest::DummyWorldDescription::suiteDescription(unsigned int) const [48]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [53]
[49]     0.0    0.00    0.00       8         std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [49]
-----------------------------------------------
                0.00    0.00       4/8           BidomainProblem<3u>::~BidomainProblem() [65]
                0.00    0.00       4/8           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[50]     0.0    0.00    0.00       8         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base() [50]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [53]
[51]     0.0    0.00    0.00       8         std::__new_allocator<unsigned int>::allocate(unsigned long, void const*) [51]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [53]
[52]     0.0    0.00    0.00       8         std::vector<unsigned int, std::allocator<unsigned int> >::_Guard_alloc::~_Guard_alloc() [52]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [54]
[53]     0.0    0.00    0.00       8         void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [53]
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [49]
                0.00    0.00       8/8           std::__new_allocator<unsigned int>::allocate(unsigned long, void const*) [51]
                0.00    0.00       8/8           std::vector<unsigned int, std::allocator<unsigned int> >::_Guard_alloc::~_Guard_alloc() [52]
-----------------------------------------------
                0.00    0.00       8/8           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[54]     0.0    0.00    0.00       8         std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [54]
                0.00    0.00       8/8           void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&) [53]
-----------------------------------------------
                0.00    0.00       1/7           CxxTest::DummyTestDescription::DummyTestDescription() [152]
                0.00    0.00       1/7           CxxTest::DummySuiteDescription::DummySuiteDescription() [160]
                0.00    0.00       1/7           CxxTest::DummyWorldDescription::DummyWorldDescription() [162]
                0.00    0.00       1/7           CxxTest::GlobalFixture::GlobalFixture() [137]
                0.00    0.00       1/7           CxxTest::RealTestDescription::RealTestDescription(CxxTest::List&, CxxTest::SuiteDescription&, unsigned int, char const*) [151]
                0.00    0.00       1/7           CxxTest::RealSuiteDescription::RealSuiteDescription(char const*, unsigned int, char const*, CxxTest::List&) [156]
                0.00    0.00       1/7           CxxTest::TestRunner::runWorld() [7]
[55]     0.0    0.00    0.00       7         CxxTest::Link::Link() [55]
-----------------------------------------------
                0.00    0.00       1/7           CxxTest::GlobalFixture::~GlobalFixture() [138]
                0.00    0.00       2/7           CxxTest::TestDescription::~TestDescription() [98]
                0.00    0.00       2/7           CxxTest::SuiteDescription::~SuiteDescription() [99]
                0.00    0.00       2/7           CxxTest::WorldDescription::~WorldDescription() [100]
[56]     0.0    0.00    0.00       7         CxxTest::Link::~Link() [56]
-----------------------------------------------
                0.00    0.00       7/7           AbstractConvergenceTester<CellLuoRudy1991FromCellMLBackwardEulerOpt, BidomainProblem<3u>, 3u, 2u>::Converge(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [9]
[57]     0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::back() [57]
-----------------------------------------------
                0.00    0.00       1/6           CxxTest::TestTracker::enterTest(CxxTest::TestDescription const&) [127]
                0.00    0.00       1/6           CxxTest::TestTracker::leaveTest(CxxTest::TestDescription const&) [128]
                0.00    0.00       4/6           CxxTest::TestTracker::setSuite(CxxTest::SuiteDescription const*) [78]
[58]     0.0    0.00    0.00       6         CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [58]
                0.00    0.00       6/6           CxxTest::TestTracker::fixTest(CxxTest::TestDescription const*) const [61]
-----------------------------------------------
                0.00    0.00       1/6           CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [140]
                0.00    0.00       1/6           CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [144]
                0.00    0.00       4/6           CxxTest::OutputStream::endl(CxxTest::OutputStream&) [79]
[59]     0.0    0.00    0.00       6         CxxTest::ErrorPrinter::Adapter::flush() [59]
-----------------------------------------------
                0.00    0.00       1/6           CxxTest::RealSuiteDescription::firstTest() [155]
                0.00    0.00       1/6           CxxTest::RealWorldDescription::firstSuite() [157]
                0.00    0.00       2/6           CxxTest::GlobalFixture::firstGlobalFixture() [97]
                0.00    0.00       2/6           CxxTest::RealWorldDescription::firstSuite() const [106]
[60]     0.0    0.00    0.00       6         CxxTest::List::head() [60]
                0.00    0.00       6/12          CxxTest::Link::active() const [33]
-----------------------------------------------
                0.00    0.00       6/6           CxxTest::TestTracker::setTest(CxxTest::TestDescription const*) [58]
[61]     0.0    0.00    0.00       6         CxxTest::TestTracker::fixTest(CxxTest::TestDescription const*) const [61]
                0.00    0.00       5/5           CxxTest::TestTracker::dummyTest() const [63]
-----------------------------------------------
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterWorld(CxxTest::WorldDescription const&) [140]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterSuite(CxxTest::SuiteDescription const&) [139]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::enterTest(CxxTest::TestDescription const&) [143]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::leaveWorld(CxxTest::WorldDescription const&) [141]
                0.00    0.00       1/5           CxxTest::ErrorFormatter::leaveTest(CxxTest::TestDescription const&) [144]
[62]     0.0    0.00    0.00       5         CxxTest::ErrorPrinter::Adapter::operator<<(void (*)(CxxTest::OutputStream&)) [62]
                0.00    0.00       4/4           CxxTest::ErrorFormatter::endl(CxxTest::OutputStream&) [80]
                0.00    0.00       1/1           CxxTest::ErrorFormatter::totalTests(CxxTest::OutputStream&) [142]
-----------------------------------------------
                0.00    0.00       5/5           CxxTest::TestTracker::fixTest(CxxTest::TestDescription const*) const [61]
[63]     0.0    0.00    0.00       5         CxxTest::TestTracker::dummyTest() const [63]
